,Test Image,Target Image,Distance,Verified?
482,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/10.pic_1525256076.jpg,0.6453007236052999,0
483,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/7.Ahsan_Iqbal-1.jpg,0.05016282372956105,1
484,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/6.300288feb2f047fb8eb99c972e8ba146_18.jpg,0.08621364203429382,1
485,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/7.ahsan-iqbal-sees-cpec-as-game-changer-for-pakistan-ba3b0b526736d4a6c2e2b4f3c8729932.jpg,0.557279292148765,0
486,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/6.xahsan-iqbal.jpg,0.4522639605587652,1
487,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/3.pic_1577101901.jpg,0.4456019735535896,1
488,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/6.pic_1514372574_1.jpg,0.3858726733501576,1
489,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/10.429850_37918351.jpg,0.100770422138714,1
490,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/7.1745575-ahsaniqbal-1530254332.jpg,0.5684028354877437,0
491,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/9.2104033-ahsaniqbal-1574342051.jpg,0.5842261484283355,0
492,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/2.Ahsan-Iqbal.jpg,0.379836128905554,1
493,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/5.images-11.jpg,0.4751043718149599,1
494,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/8.Ahsan_Iqbal-3.jpg,0.3903923417297994,1
495,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/4.2123372-AhsanIqbalPHOTOZafarAslam-1577101635.jpg,0.2911119521615906,1
496,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/8.Ahsan1.jpg,0.5377311166621572,0
497,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/3.pic_1519838932.jpg,0.4560046978330348,1
498,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/2.hqdefault.jpg,0.3966432909626707,1
500,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/2.Ahsan-Iqbal1.jpg,0.51989062463911,0
501,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/8.Assets-Beyond-Means-NAB-Goes-After-PMLNs-Ahsan-Iqbal-640x336.jpg,0.03654031319392725,1
502,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/9.194290_7739239_updates-700x394.jpg,0.5260092694735388,0
503,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/7.7fa85599bcf7a57fdbf46888667c8770.jpg,0.6403796522885392,0
504,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/9.Halaat-kharab-kerne-main-kuch-siasat-dan-mulawis-thay-mere-ghar-par-hamla-kiya-gaya-jis-ki-qiyadat-PTI-Narowal-ke-sadar-ne-ki-thi-Ahsan-Iqbal169238.jpg,0.06543859627074833,1
506,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/10.520142_90333999.jpg,0.3957545727998638,1
507,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/5.MA-AHSAN-IQBAL-PTV-RBPR-21-07.jpg,0.4753280057996683,1
509,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/5.1525658199-7139.jpg,0.3897551478712499,1
510,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/6.Ahsan-Iqbal-4.jpg,0.5056252605907771,0
511,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/5.Ahsan-Iqbal-248x300.jpg,0.3221641067029681,1
512,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/1.409605_92480203.jpg,0.576245966505726,0
513,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/1.Ahsan-Iqbal-640x480.jpg,0.4699649652731007,1
514,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/5.AHSANIQBAL-750x369-1.jpg,0.493611366424405,1
515,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/8.Ahsan-Iqbal-750x430.jpg,0.5889285112000793,0
516,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/2.pic_1570881779.jpg,0.04088970081823984,1
517,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/5.Ahsan-Iqbal-750x430.jpg,0.5889285112000793,0
519,Ahsan Iqbal_img_0.jpg,Ahsan Iqbal/3.Ahsan-Iqbal.jpg,0.4920463497006382,1
1201,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/19.People-Are-Commenting-On-Aamir-Liaquats-Shirt-41-895x1024.jpg,0.3876768748042617,1
1202,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/7.1970671-DrAamirLiaquat-1557564633.jpg,0.4065508880984392,1
1203,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/14.Vbxwk7cJNL0-v1496185940.jpg,0.6593967925256858,0
1204,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/4.Aamir-Liaquat-pp.jpg,4.440892098500626e-16,1
1205,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/11.1134913-AL-1467475642.jpg,0.3539731736462187,1
1210,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/4.7b736fa3bc29f231a494da5aa0519879.jpg,0.3728679401542596,1
1211,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/5.Dr-Aamir-Liaquat-Hussain.jpg,0.3878862789585072,1
1212,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/7.1540336-DrAamirLiaquat-1508873882.jpg,0.326927122170935,1
1213,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/8.Amir-Liaquat-Hussain-naat.jpg,0.3980552565656504,1
1214,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/15.1_16a08463934.2141077_4257765303_16a08463934_large.jpg,0.578237509276325,0
1215,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/17.Dr.Aamir-Liaquat.jpg,0.4998202448040528,1
1218,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/13.1800436-aamirliaquatscreenx-1536654657-596-640x480.jpg,0.5038698361099965,0
1220,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/9.satire-nazuk-surat-e-haal-for-mqm-aamir-liaquat-22fa3de5763038dbbfc269d4e2b301bd.jpg,0.5078672862468966,0
1226,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/16.372270_88237047.jpg,0.4906416954700718,1
1232,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/10.hqdefault.jpg,0.4523721057143856,1
1233,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/17.a21-10.jpg,0.5667503401826808,0
1234,Aamir Hussain Liaquat_img_4.jpg,Aamir Hussain Liaquat/7.27224-aamiwe-1429360026-732-640x480.jpg,0.3799033876750132,1
1201,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/19.People-Are-Commenting-On-Aamir-Liaquats-Shirt-41-895x1024.jpg,0.5975375135971644,0
1202,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/7.1970671-DrAamirLiaquat-1557564633.jpg,0.5244809351005391,0
1203,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/14.Vbxwk7cJNL0-v1496185940.jpg,1.1102230246251563e-16,1
1204,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/4.Aamir-Liaquat-pp.jpg,0.6593967925256858,0
1205,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/11.1134913-AL-1467475642.jpg,0.5622105431798677,0
1210,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/4.7b736fa3bc29f231a494da5aa0519879.jpg,0.6279081060762073,0
1211,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/5.Dr-Aamir-Liaquat-Hussain.jpg,0.6425108713886414,0
1212,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/7.1540336-DrAamirLiaquat-1508873882.jpg,0.5968227050611364,0
1213,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/8.Amir-Liaquat-Hussain-naat.jpg,0.6418088883423674,0
1214,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/15.1_16a08463934.2141077_4257765303_16a08463934_large.jpg,0.8186404017744859,0
1215,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/17.Dr.Aamir-Liaquat.jpg,0.5328493281885993,0
1218,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/13.1800436-aamirliaquatscreenx-1536654657-596-640x480.jpg,0.6049410099811422,0
1220,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/9.satire-nazuk-surat-e-haal-for-mqm-aamir-liaquat-22fa3de5763038dbbfc269d4e2b301bd.jpg,0.4059721917994654,1
1226,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/16.372270_88237047.jpg,0.5536554338827833,0
1232,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/10.hqdefault.jpg,0.6194251959866843,0
1233,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/17.a21-10.jpg,0.6536885509937844,0
1234,Aamir Hussain Liaquat_img_3.jpg,Aamir Hussain Liaquat/7.27224-aamiwe-1429360026-732-640x480.jpg,0.6590959597193755,0
1201,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/19.People-Are-Commenting-On-Aamir-Liaquats-Shirt-41-895x1024.jpg,0.33458270323329065,1
1202,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/7.1970671-DrAamirLiaquat-1557564633.jpg,0.0,1
1203,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/14.Vbxwk7cJNL0-v1496185940.jpg,0.5244809351005391,0
1204,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/4.Aamir-Liaquat-pp.jpg,0.4065508880984392,1
1205,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/11.1134913-AL-1467475642.jpg,0.2376260090107535,1
1210,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/4.7b736fa3bc29f231a494da5aa0519879.jpg,0.2281314715879752,1
1211,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/5.Dr-Aamir-Liaquat-Hussain.jpg,0.29050993253712243,1
1212,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/7.1540336-DrAamirLiaquat-1508873882.jpg,0.29394005420663205,1
1213,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/8.Amir-Liaquat-Hussain-naat.jpg,0.2391369904249927,1
1214,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/15.1_16a08463934.2141077_4257765303_16a08463934_large.jpg,0.562224143724336,0
1215,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/17.Dr.Aamir-Liaquat.jpg,0.28944473325429354,1
1218,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/13.1800436-aamirliaquatscreenx-1536654657-596-640x480.jpg,0.3696083218493579,1
1220,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/9.satire-nazuk-surat-e-haal-for-mqm-aamir-liaquat-22fa3de5763038dbbfc269d4e2b301bd.jpg,0.4707107237819331,1
1226,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/16.372270_88237047.jpg,0.2738414320216324,1
1232,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/10.hqdefault.jpg,0.4801813646992823,1
1233,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/17.a21-10.jpg,0.444123782779788,1
1234,Aamir Hussain Liaquat_img_2.jpg,Aamir Hussain Liaquat/7.27224-aamiwe-1429360026-732-640x480.jpg,0.3888839579052842,1
1440,Murad Ali Shah_img_0.jpg,Murad Ali Shah/12.452907_68333274.jpg,-2.220446049250313e-16,1
1441,Murad Ali Shah_img_0.jpg,Murad Ali Shah/7.pic_1567781877.jpg,0.3295419782499993,1
1443,Murad Ali Shah_img_0.jpg,Murad Ali Shah/20.Murad-ali-Shah-01-750x369.jpg,0.357204575317756,1
1444,Murad Ali Shah_img_0.jpg,Murad Ali Shah/5.Syed-Murad-Ali-Shah-CM-Sindh-Picture-PPP-min.jpg,0.3151695203678263,1
1445,Murad Ali Shah_img_0.jpg,Murad Ali Shah/8.FB_IMG_1557495467985.jpg,0.2705185769037868,1
1446,Murad Ali Shah_img_0.jpg,Murad Ali Shah/4.Syed-Murad-Ali-Shah-Age-Education-Family-Father-Politician-Political-Party-Political-Career-Constituency-Children-Contact-Facebook-Twitter-Instagram.jpg,0.2404600461900149,1
1448,Murad Ali Shah_img_0.jpg,Murad Ali Shah/4.Syed-Murad-Ali-Shah-2.jpg,0.5070942136514796,0
1449,Murad Ali Shah_img_0.jpg,Murad Ali Shah/16.Murad-Ali-Shah.jpg,0.4709969282180472,1
1450,Murad Ali Shah_img_0.jpg,Murad Ali Shah/4.pic_1554744023.jpg,0.2745480448645653,1
1452,Murad Ali Shah_img_0.jpg,Murad Ali Shah/17.murad-age-1.jpg,0.5808132477959437,0
1453,Murad Ali Shah_img_0.jpg,Murad Ali Shah/17.0_1_111803_album.jpg,0.16222771614510936,1
1454,Murad Ali Shah_img_0.jpg,Murad Ali Shah/15.Murad-Ali-Shah-1.jpg,0.30654528878703513,1
1455,Murad Ali Shah_img_0.jpg,Murad Ali Shah/2.976e1dccc49a79cf84b57d2d3e9624fa.jpg,0.2957814099739908,1
1456,Murad Ali Shah_img_0.jpg,Murad Ali Shah/21.Murad-ali-Shah-750x369.jpg,0.6335977319719367,0
1457,Murad Ali Shah_img_0.jpg,Murad Ali Shah/12.syed-murad-ali-shah-1.jpg,0.27878508167541804,1
1458,Murad Ali Shah_img_0.jpg,Murad Ali Shah/3.5afcf48ba4f1a.jpg,0.2866424813380358,1
1459,Murad Ali Shah_img_0.jpg,Murad Ali Shah/19.syed-murad-ali-shah-1.jpg,0.27878508167541804,1
1460,Murad Ali Shah_img_0.jpg,Murad Ali Shah/6.414708_9088509_Murad-Ali-Shah_updates.jpg,0.3367127658423732,1
1461,Murad Ali Shah_img_0.jpg,Murad Ali Shah/9.murad.jpg,0.4687805808331723,1
1462,Murad Ali Shah_img_0.jpg,Murad Ali Shah/23.1285301-2069091802.jpg,0.2573809640493825,1
1463,Murad Ali Shah_img_0.jpg,Murad Ali Shah/18.Syed-Murad-Ali-Shah-Age-Education-Family-Father-Politician-Political-Party-Political-Career-Constituency-Children-Contact-Facebook-Twitter-Instagram.jpg,0.2404600461900149,1
1464,Murad Ali Shah_img_0.jpg,Murad Ali Shah/14.Murad-Ali-Shah.jpg,0.2511326212974372,1
1465,Murad Ali Shah_img_0.jpg,Murad Ali Shah/11.syed-murad-ali-shah-1.jpg,0.27878508167541804,1
1466,Murad Ali Shah_img_0.jpg,Murad Ali Shah/2.3.jpg,0.244264408740102,1
1467,Murad Ali Shah_img_0.jpg,Murad Ali Shah/6.327b02abd766c34d6a2ea75d61c2bf75.jpg,0.3646116765737287,1
1468,Murad Ali Shah_img_0.jpg,Murad Ali Shah/15.Syed-Murad-Ali-Shah-300x180-1280x720.jpg,0.5044391649851596,0
1469,Murad Ali Shah_img_0.jpg,Murad Ali Shah/15.57323841_98006845.jpg,0.19500570002351048,1
1471,Murad Ali Shah_img_0.jpg,Murad Ali Shah/9.Murad-ali-shah.jpg,0.3401030480221634,1
1472,Murad Ali Shah_img_0.jpg,Murad Ali Shah/20.Syed-Murad-Ali-Shah-300x180-1280x720.jpg,0.5044391649851596,0
1474,Murad Ali Shah_img_0.jpg,Murad Ali Shah/6.Murad-ali-Shah-750x369.jpg,0.3603907054708104,1
1475,Murad Ali Shah_img_0.jpg,Murad Ali Shah/22.hqdefault.jpg,0.283702832371168,1
1477,Murad Ali Shah_img_0.jpg,Murad Ali Shah/10.Murad-Ali-Shah-1-750x369.jpg,0.2180939596917424,1
1479,Murad Ali Shah_img_0.jpg,Murad Ali Shah/19.murad-ali-shah-1.jpg,0.24691815768107306,1
960,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/72.pic_1539889043.jpg,0.2843297765843499,1
961,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/6.Farogh-Naseem-750x369.jpg,0.5007417042690232,0
962,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/50.farogh-naseem-main.jpg,0.20920460851609454,1
963,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/25.pic_1556269602.jpg,0.4412940821703055,1
964,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/40.Farogh-Naseem-resigns-as-Federal-Law-Minister228153.jpg,0.0,1
965,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/46.419874_1448764_law-minister_updates.jpg,0.3962148537262132,1
966,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/26.Farogh-Naseem.jpg,0.2707892947111459,1
967,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/2.farogh-age.jpg,0.1836816082594217,1
968,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/38.419874_1448764_law-minister_updates.jpg,0.3962148537262132,1
969,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/71.Farogh-Naseem.jpg,0.2549207934514478,1
970,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/9.hqdefault.jpg,0.4550375108769213,1
971,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/4.f7dbab8150a325e48ef78080ac47db78.jpg,0.37469515122250063,1
972,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/24.pic_1568725966.jpg,0.3068798430132437,1
973,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/7.f7dbab8150a325e48ef78080ac47db78.jpg,0.37469515122250063,1
974,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/6.c193b75f3ff04d8264e00a684f3f33ae.jpg,0.17839754909889471,1
975,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/62.pic_1568725966.jpg,0.26106766536296355,1
976,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/76.Farogh-Naseem-resigns-as-Federal-Law-Minister228153.jpg,0.0,1
977,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/14.pic_1539889043.jpg,0.28381132419174937,1
978,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/2.sU3mNU0b_400x400.jpg,0.18593613689379265,1
979,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/51.Muhammad-Farogh-Naseem.jpg,0.3983192678981024,1
980,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/4.c193b75f3ff04d8264e00a684f3f33ae.jpg,0.17839754909889471,1
981,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/13.dr-farogh-naseem-604x270.jpg,0.2895217548007987,1
982,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/37.2055303-faroghnaseemnew-1568319288.jpg,0.2133849113738824,1
983,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/29.watch-senator-dr-farogh-naseem-exclusive-interview-in-prime-time-with-tm-on-newsone-1210x642.jpg,0.3048415755161926,1
984,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/4.pic_1571663637.jpg,0.36955675769785457,1
985,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/75.maxresdefault.jpg,0.2669537619809902,1
986,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/53.Muhammad-Farogh-Naseem.jpg,0.3983192678981024,1
987,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/17.farogh-naseem.jpg,0.2187992772030798,1
988,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/38.Farogh-Naseem.jpg,0.3270673692056105,1
989,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/9.dr-farogh-naseem-604x270.jpg,0.2895217548007987,1
990,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/11.farogh-naseem-1.jpg,0.20244109756015166,1
991,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/17.Farogh-1-750x369.jpg,0.19615732947442954,1
992,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/11.Farogh-Naseem-750x369.jpg,0.5007417042690232,0
993,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/68.farogh-naseem-604x270.jpg,0.45844028611526705,1
994,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/26.DYBeA4DWkAAkqYs.jpg,0.2690186783905775,1
996,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/10.Farogh-Naseem-750x369.jpg,0.5007417042690232,0
997,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/16.Farogh-1-750x369.jpg,0.19615732947442954,1
998,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/16.farogh-age.jpg,0.1836816082594217,1
999,Muhammad Farogh Naseem_img_4.jpg,Muhammad Farogh Naseem/9.farogh-naseem-1.jpg,0.20244109756015166,1
960,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/72.pic_1539889043.jpg,0.44419588700808144,1
961,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/6.Farogh-Naseem-750x369.jpg,0.4937949885297723,1
962,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/50.farogh-naseem-main.jpg,0.0,1
963,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/25.pic_1556269602.jpg,0.4496809510676233,1
964,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/40.Farogh-Naseem-resigns-as-Federal-Law-Minister228153.jpg,0.20920460851609454,1
965,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/46.419874_1448764_law-minister_updates.jpg,0.4296783966729857,1
966,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/26.Farogh-Naseem.jpg,0.24795173988889885,1
967,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/2.farogh-age.jpg,0.24632156876930703,1
968,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/38.419874_1448764_law-minister_updates.jpg,0.4296783966729857,1
969,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/71.Farogh-Naseem.jpg,0.2295300332637817,1
970,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/9.hqdefault.jpg,0.5327395329798754,0
971,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/4.f7dbab8150a325e48ef78080ac47db78.jpg,0.479252189763926,1
972,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/24.pic_1568725966.jpg,0.3043124203865418,1
973,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/7.f7dbab8150a325e48ef78080ac47db78.jpg,0.479252189763926,1
974,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/6.c193b75f3ff04d8264e00a684f3f33ae.jpg,0.22311994217278885,1
975,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/62.pic_1568725966.jpg,0.262463377931767,1
976,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/76.Farogh-Naseem-resigns-as-Federal-Law-Minister228153.jpg,0.20920460851609454,1
977,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/14.pic_1539889043.jpg,0.4342507918703563,1
978,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/2.sU3mNU0b_400x400.jpg,0.1925031970151494,1
979,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/51.Muhammad-Farogh-Naseem.jpg,0.3961022956520124,1
980,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/4.c193b75f3ff04d8264e00a684f3f33ae.jpg,0.22311994217278885,1
981,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/13.dr-farogh-naseem-604x270.jpg,0.2316895211831067,1
982,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/37.2055303-faroghnaseemnew-1568319288.jpg,0.26135266208672303,1
983,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/29.watch-senator-dr-farogh-naseem-exclusive-interview-in-prime-time-with-tm-on-newsone-1210x642.jpg,0.3384402119471324,1
984,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/4.pic_1571663637.jpg,0.36910447408392,1
985,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/75.maxresdefault.jpg,0.2867979196051158,1
986,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/53.Muhammad-Farogh-Naseem.jpg,0.3961022956520124,1
987,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/17.farogh-naseem.jpg,0.2141351574233027,1
988,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/38.Farogh-Naseem.jpg,0.2671836147449058,1
989,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/9.dr-farogh-naseem-604x270.jpg,0.2316895211831067,1
990,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/11.farogh-naseem-1.jpg,0.18492549174978248,1
991,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/17.Farogh-1-750x369.jpg,0.2194215036661604,1
992,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/11.Farogh-Naseem-750x369.jpg,0.4937949885297723,1
993,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/68.farogh-naseem-604x270.jpg,0.40841488742613663,1
994,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/26.DYBeA4DWkAAkqYs.jpg,0.3032325791841193,1
996,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/10.Farogh-Naseem-750x369.jpg,0.4937949885297723,1
997,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/16.Farogh-1-750x369.jpg,0.2194215036661604,1
998,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/16.farogh-age.jpg,0.24632156876930703,1
999,Muhammad Farogh Naseem_img_2.jpg,Muhammad Farogh Naseem/9.farogh-naseem-1.jpg,0.18492549174978248,1
880,Mohsin Khan_img_3.jpg,Mohsin Khan/00000013 (2) - Copy.jpg,0.5952759620825749,0
881,Mohsin Khan_img_3.jpg,Mohsin Khan/00000052 (3) - Copy.jpg,0.6520358031913412,0
882,Mohsin Khan_img_3.jpg,Mohsin Khan/00000023 (2) - Copy.jpg,0.8533784194059457,0
883,Mohsin Khan_img_3.jpg,Mohsin Khan/00000006 (3).jpg,2.220446049250313e-16,1
884,Mohsin Khan_img_3.jpg,Mohsin Khan/00000051.jpg,0.7766589790411633,0
